Event	ID	Name			Wwise Object Path	Notes
	2553873	Edge_Bump			\Default Work Unit\Environment\Edge_Bump	
	59341068	Stop_Deplacement_01			\Default Work Unit\Character\Deplacements\Stop_Deplacement_01	
	59341071	Stop_Deplacement_02			\Default Work Unit\Character\Deplacements\Stop_Deplacement_02	
	80692271	Stop_Ambiant_Voice			\Default Work Unit\Stop_Ambiant_Voice	
	85412153	Ambience			\Default Work Unit\Ambience	
	94004485	Gap_Crunch			\Default Work Unit\Environment\Gap_Crunch	
	97310432	Voice_Attack			\Default Work Unit\Attack_Voice\Voice_Attack	
	552777022	Voice_Win			\Default Work Unit\Voices\Voice_Win	
	555004839	Voice_Player_1_Wins			\Default Work Unit\Voices\Voice_Player_1_Wins	
	622818416	Dash_Attack			\Default Work Unit\Character\Dash_Attack	
	698935911	UI_Action_Button			\Default Work Unit\UI_Action_Button	
	868143001	Fit_Kick_Choc			\Default Work Unit\Feedbacks_Attacks\Fit_Kick_Choc	
	891207143	Geyser_Stop			\Default Work Unit\Environment\Geyser_Stop	
	934231090	Voice_Player_2_Wins			\Default Work Unit\Voices\Voice_Player_2_Wins	
	1399799472	Voice_Round_1			\Default Work Unit\Voices\Voice_Round_1	
	1399799474	Voice_Round_3			\Default Work Unit\Voices\Voice_Round_3	
	1399799475	Voice_Round_2			\Default Work Unit\Voices\Voice_Round_2	
	1465771377	Ice_Skates_Slide_Player_2			\Default Work Unit\UI\Ice_Skates_Slide_Player_2	
	1465771378	Ice_Skates_Slide_Player_1			\Default Work Unit\UI\Ice_Skates_Slide_Player_1	
	1518705232	Players_Collision			\Default Work Unit\Character\Players_Collision	
	1543691903	Transition_Break_Ice_And_Wind			\Default Work Unit\UI\Transition_Break_Ice_And_Wind	
	1631631307	Player_Death_Fall			\Default Work Unit\Character\Player_Death_Fall	
	1734322172	Attack_High			\Default Work Unit\Attacks\Attack_High	
	1820204126	Break_Ice_When_Character_Are_Ready			\Default Work Unit\UI\Break_Ice_When_Character_Are_Ready	
	1822637563	Play_Music_Menu_And_Cinematic			\Default Work Unit\Musics\Play_Music_Menu_And_Cinematic	
	2203153607	Voice_Damage			\Default Work Unit\Attack_Voice\Voice_Damage	
	2224959990	Voice_Fight			\Default Work Unit\Voices\Voice_Fight	
	2227419164	Music_End			\Default Work Unit\Musics\Music_End	
	2290831937	Spotlight_on			\Default Work Unit\Environment\Spotlight_on	
	2353751109	Geyser_Start			\Default Work Unit\Environment\Geyser_Start	
	2932040671	Play_Music			\Default Work Unit\Musics\Play_Music	
	3126391515	Ice_Break_Gap			\Default Work Unit\Environment\Ice_Break_Gap	
	3145578313	Play_Deplacement_02			\Default Work Unit\Character\Deplacements\Play_Deplacement_02	
	3145578314	Play_Deplacement_01			\Default Work Unit\Character\Deplacements\Play_Deplacement_01	
	3346520329	Stop_Music_Menu_And_Cinematic			\Default Work Unit\Musics\Stop_Music_Menu_And_Cinematic	
	3349596862	Attack_Low			\Default Work Unit\Attacks\Attack_Low	
	3506070086	Player_Death_Voice			\Default Work Unit\Attack_Voice\Player_Death_Voice	
	3991701042	Punchs			\Default Work Unit\Feedbacks_Attacks\Punchs	

Switch Group	ID	Name			Wwise Object Path	Notes
	2963455281	Switch_Music			\Default Work Unit\Switch_Music	

Switch	ID	Name	Switch Group			Notes
	1658298262	Start_Combat	Switch_Music			
	4195088783	End_Combat	Switch_Music			

Effect plug-ins	ID	Name	Type				Notes
	748805332	Attaque_High_03	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Attaque_High_with_three_effects_10C4C929.wem		\Actor-Mixer Hierarchy\Character\Attacks\Attack_Fit_Kicks\Attaque_High_03		110396
	789589213	Round_02_04	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Round_02_04_49718417.wem		\Actor-Mixer Hierarchy\Voices\Round_2\Round_02_04		35460
	791925064	Player_Win_02_01	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Player_Win_02_01_49718417.wem		\Actor-Mixer Hierarchy\Voices\Player_02_Win\Player_Win_02_01		42622
	805632663	Reverb_Ambiant_voice_03	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Reverb_Ambiant_voice_03_49718417.wem		\Actor-Mixer Hierarchy\Environment\Ambience\Ambiant_Thinking_Voice\Reverb_Ambiant_voice_03		484620
	822797860	vent_léger_d_hiver_glace	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\vent_léger_d_hiver_glace_B587EF35.wem		\Actor-Mixer Hierarchy\Environment\Ambience\vent_léger_d_hiver_glace		850982
	826111828	Combat_rapproché_phase_1_loop_3	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Combat_rapproché_phase_1_loop_3_B587EF35.wem		\Interactive Music Hierarchy\Interactive_Music\Music\[01] Introduction\Combat_rapproché_phase_1_loop_3\Combat_rapproché_phase_1_loop_3		215988
	830740313	Punch_03	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Punch_03_49718417.wem		\Actor-Mixer Hierarchy\Character\Punchs\Punchs\Punch_03		7208
	831152742	Combat_augmentation_de_la_tension_loop_1	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Combat_augmentation_de_la_tension_loop_1_B587EF35.wem		\Interactive Music Hierarchy\Interactive_Music\Music\[01] Introduction\Combat_augmentation_de_la_tension_loop_1\Combat_augmentation_de_la_tension_loop_1		463357
	842274295	Punch_01	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Punch_01_49718417.wem		\Actor-Mixer Hierarchy\Character\Punchs\Punchs\Punch_01		7232
	877075399	Geyser_submarine_bass_02	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Geyser_submarine_bass_02_49718417.wem		\Actor-Mixer Hierarchy\Environment\Ambience\Submarine_Geyser_Bass\Geyser_submarine_bass_02		12341
	886075525	Pre_Geyser_Crunch_Gap	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Pre_Geyser_Crunch_Gap_49718417.wem		\Actor-Mixer Hierarchy\Environment\Pre_Geyser_Crunch_Gap\Pre_Geyser_Crunch_Gap		158302
	890481524	Shimmering Orbs	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Shimmering Orbs_B587EF35.wem		\Actor-Mixer Hierarchy\Environment\Ambience\Shimmering Orbs		1075154
	891896373	Fight_09	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Fight_09_49718417.wem		\Actor-Mixer Hierarchy\Voices\Fight\Fight_09		21781
	911067331	Damage_Voice_04	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Damage_Voice_04_49718417.wem		\Actor-Mixer Hierarchy\Character\Player_Damage_Voices\Damage_Voice_04		10578
	932630553	Reverb_Ambiant_voice_01	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Reverb_Ambiant_voice_01_49718417.wem		\Actor-Mixer Hierarchy\Environment\Ambience\Ambiant_Thinking_Voice\Reverb_Ambiant_voice_01		730937
	934327290	Damage_Voice_05	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Damage_Voice_05_49718417.wem		\Actor-Mixer Hierarchy\Character\Player_Damage_Voices\Damage_Voice_05		12194
	936689622	Fight_02	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Fight_02_49718417.wem		\Actor-Mixer Hierarchy\Voices\Fight\Fight_02		18303
	938373526	ambiance_lac_glacé_hiver	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\ambiance_lac_glacé_hiver_B587EF35.wem		\Actor-Mixer Hierarchy\Environment\Ambience\ambiance_lac_glacé_hiver		879363
	948566616	Attack_Voice_06	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Attack_Voice_06_49718417.wem		\Actor-Mixer Hierarchy\Character\Attacks\Attack_Voices\Attack_Voice_06		9931
	949208279	Round_03_02	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Round_03_02_49718417.wem		\Actor-Mixer Hierarchy\Voices\Round_3\Round_03_02		22407
	949324675	Player_Win_01_01	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Player_Win_01_01_49718417.wem		\Actor-Mixer Hierarchy\Voices\Player_01_Win\Player_Win_01_01		44200
	956742225	Transition_Break_Ice_And_Wind	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Transition_Break_Ice_And_Wind_49718417.wem		\Actor-Mixer Hierarchy\UI\Selection_Player\Transition_Break_Ice_And_Wind\Transition_Break_Ice_And_Wind		33439
	958299482	Combat_rapproché_phase_2_loop_2	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Combat_rapproché_phase_2_loop_2_B587EF35.wem		\Interactive Music Hierarchy\Interactive_Music\Music\[01] Introduction\Combat_rapproché_phase_2_loop_2\Combat_rapproché_phase_2_loop_2		365792
	963379408	Attaque_High_05	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Attaque_High_without_effects_mix_XlN_10C4C929.wem		\Actor-Mixer Hierarchy\Character\Attacks\Attack_Fit_Kicks\Attaque_High_05		110396
	976650837	Geyser_submarine_bass_08	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Geyser_submarine_bass_08_49718417.wem		\Actor-Mixer Hierarchy\Environment\Ambience\Submarine_Geyser_Bass\Geyser_submarine_bass_08		39070
	985446483	Bump_2_02	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Bump_2_02_10C4C929.wem		\Actor-Mixer Hierarchy\UI\Action_Button\Bump_2_02		308008
	1037076125	Dash Sound_Grave	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Dash Sound_10C4C929.wem		\Actor-Mixer Hierarchy\Character\Moves\Dash_Depalacement\Dash Sound_Grave		266304
	1040918658	Reverb_Ambiant_voice_04	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Reverb_Ambiant_voice_04_49718417.wem		\Actor-Mixer Hierarchy\Environment\Ambience\Ambiant_Thinking_Voice\Reverb_Ambiant_voice_04		743556
	1059300231	Attack_Voice_09	C:\Users\Propriétaire\Desktop\Session Wwise - Nano Projet 1\.cache\Windows\SFX\Attack_Voice_09_49718417.wem		\Actor-Mixer Hierarchy\Character\Attacks\Attack_Voices\Attack_Voice_09		11650

